id,scale,score,task,level
069SSMV,PE,3.970731707,MS,hard
069SSMV,EF,16.98536585,MS,hard
069SSMV,FR,18.97560976,MS,hard
070SSAK,ME,2.962963189,ST,medium
070SSAK,PH,2.118518745,ST,medium
070SSAK,TI,9.955555556,ST,medium
070SSAK,PE,6.918518745,ST,medium
070SSAK,EF,6.014815267,ST,medium
070SSAK,FR,11.00740831,ST,medium
070SSAK,ME,10.05925971,MR,easy
070SSAK,PH,1.525926378,MR,easy
070SSAK,TI,5.970370822,MR,easy
070SSAK,PE,10.01481527,MR,easy
070SSAK,EF,10,MR,easy
070SSAK,FR,10.07407498,MR,easy
070SSAK,ME,9.896297201,MS,easy
070SSAK,PH,1.6740743,MS,easy
070SSAK,TI,14.96296387,MS,easy
070SSAK,PE,18.82963053,MS,easy
070SSAK,EF,9.955555556,MS,easy
070SSAK,FR,1.925926378,MS,easy
070SSAK,ME,4.918518745,ST,hard
070SSAK,PH,2.622222222,ST,hard
070SSAK,TI,19.86666667,ST,hard
070SSAK,PE,2.177777778,ST,hard
070SSAK,EF,3.851852078,ST,hard
070SSAK,FR,16,ST,hard
070SSAK,ME,17.11111111,MR,hard
070SSAK,PH,0.903703817,MR,hard
070SSAK,TI,3.688888889,MR,hard
070SSAK,PE,14.01481527,MR,hard
070SSAK,EF,13.03703749,MR,hard
070SSAK,FR,10.07407498,MR,hard
070SSAK,ME,17.98518609,MS,hard
070SSAK,PH,1.185185411,MS,hard
070SSAK,TI,19.98518609,MS,hard
070SSAK,PE,1.807407633,MS,hard
070SSAK,EF,16.90370416,MS,hard
070SSAK,FR,13.05185276,MS,hard
070SSAK,ME,15.8962972,MR,medium
070SSAK,PH,1.2,MR,medium
070SSAK,TI,2.562963189,MR,medium
070SSAK,PE,17.3481486,MR,medium
070SSAK,EF,12.04444444,MR,medium
070SSAK,FR,2.992593045,MR,medium
070SSAK,ME,17.03703749,MS,medium
070SSAK,PH,1.881481934,MS,medium
070SSAK,TI,18.13333333,MS,medium
070SSAK,PE,12.82963053,MS,medium
070SSAK,EF,16,MS,medium
070SSAK,FR,11.92592638,MS,medium
070SSAK,ME,9.940741645,ST,easy
070SSAK,PH,1.03703715,ST,easy
070SSAK,TI,10.08888889,ST,easy
070SSAK,PE,19.8962972,ST,easy
070SSAK,EF,4.814815267,ST,easy
070SSAK,FR,4.237037489,ST,easy
071SSEB,ME,15.01243056,ST,medium
071SSEB,PH,12.05861111,ST,medium
071SSEB,TI,17.02041667,ST,medium
071SSEB,PE,5.903472222,ST,medium
071SSEB,EF,12.98520833,ST,medium
071SSEB,FR,17.06256944,ST,medium
071SSEB,ME,14.10020833,MR,medium
071SSEB,PH,14.11263889,MR,medium
071SSEB,TI,9.044236111,MR,medium
071SSEB,PE,7.002013889,MR,medium
071SSEB,EF,14.06263889,MR,medium
071SSEB,FR,9.981111111,MR,medium
071SSEB,ME,15.83409722,ST,hard
071SSEB,PH,16.13777778,ST,hard
071SSEB,TI,19.10833333,ST,hard
071SSEB,PE,4.026041667,ST,hard
071SSEB,EF,16.00604167,ST,hard
071SSEB,FR,19.063125,ST,hard
071SSEB,ME,8.057777778,MR,easy
071SSEB,PH,6.902013889,MR,easy
071SSEB,TI,4.620138889,MR,easy
071SSEB,PE,12.87263889,MR,easy
071SSEB,EF,8.985347222,MR,easy
071SSEB,FR,5.788402778,MR,easy
071SSEB,ME,16.00194444,MS,hard
071SSEB,PH,13.11027778,MS,hard
071SSEB,TI,17.11097222,MS,hard
071SSEB,PE,3.74375,MS,hard
071SSEB,EF,16.26041667,MS,hard
071SSEB,FR,17.97923611,MS,hard
071SSEB,ME,6.074375,ST,easy
071SSEB,PH,4.749722222,ST,easy
071SSEB,TI,7.009861111,ST,easy
071SSEB,PE,14.14694444,ST,easy
071SSEB,EF,10.99548611,ST,easy
071SSEB,FR,10.003125,ST,easy
071SSEB,ME,6.94875,MS,easy
071SSEB,PH,7.122847222,MS,easy
071SSEB,TI,9.058402778,MS,easy
071SSEB,PE,13.33277778,MS,easy
071SSEB,EF,11.32215278,MS,easy
071SSEB,FR,7.070069444,MS,easy
071SSEB,ME,15.19375,MS,medium
071SSEB,PH,10.6225,MS,medium
071SSEB,TI,9.444305556,MS,medium
071SSEB,PE,12.98881944,MS,medium
071SSEB,EF,13.89486111,MS,medium
071SSEB,FR,13.72125,MS,medium
071SSEB,ME,12.19951389,MR,hard
071SSEB,PH,10.578125,MR,hard
071SSEB,TI,8.606666667,MR,hard
071SSEB,PE,8.721805556,MR,hard
071SSEB,EF,11.68680556,MR,hard
071SSEB,FR,8.66,MR,hard
073SSMS,ME,4.992593045,ST,easy
073SSMS,PH,3.037037489,ST,easy
073SSMS,TI,6.014815267,ST,easy
073SSMS,PE,13.92592638,ST,easy
073SSMS,EF,5.051852078,ST,easy
073SSMS,FR,2.918518745,ST,easy
073SSMS,ME,12.97777778,ST,hard
073SSMS,PH,5.022222222,ST,hard
073SSMS,TI,17.95555556,ST,hard
073SSMS,PE,8,ST,hard
073SSMS,EF,7.022222222,ST,hard
073SSMS,FR,7.955555556,ST,hard
073SSMS,ME,12.91851942,MS,medium
073SSMS,PH,7.022222222,MS,medium
073SSMS,TI,12.96296387,MS,medium
073SSMS,PE,6.9481486,MS,medium
073SSMS,EF,11.05185276,MS,medium
073SSMS,FR,6.0740743,MS,medium
073SSMS,ME,14.99259304,MS,hard
073SSMS,PH,8.029630534,MS,hard
073SSMS,TI,17.8962972,MS,hard
073SSMS,PE,5.985185411,MS,hard
073SSMS,EF,11.08148193,MS,hard
073SSMS,FR,8.088888889,MS,hard
073SSMS,ME,3.970370822,MR,easy
073SSMS,PH,3.007407633,MR,easy
073SSMS,TI,0,MR,easy
073SSMS,PE,14.04444444,MR,easy
073SSMS,EF,4,MR,easy
073SSMS,FR,3.985185411,MR,easy
073SSMS,ME,7.037037489,MR,hard
073SSMS,PH,3.955555556,MR,hard
073SSMS,TI,1.896296522,MR,hard
073SSMS,PE,10.01481527,MR,hard
073SSMS,EF,4.103704156,MR,hard
073SSMS,FR,4.014815267,MR,hard
073SSMS,ME,5.525926378,MR,medium
073SSMS,PH,3.6,MR,medium
073SSMS,TI,1.718518745,MR,medium
073SSMS,PE,9.881481934,MR,medium
073SSMS,EF,4.829629856,MR,medium
073SSMS,FR,4.725926378,MR,medium
073SSMS,ME,4.162963189,ST,medium
073SSMS,PH,2.844444444,ST,medium
073SSMS,TI,11.77777778,ST,medium
073SSMS,PE,14.23703749,ST,medium
073SSMS,EF,3.792593045,ST,medium
073SSMS,FR,2.918518745,ST,medium
073SSMS,ME,0.962963189,MS,easy
073SSMS,PH,0,MS,easy
073SSMS,TI,0,MS,easy
073SSMS,PE,18.97777778,MS,easy
073SSMS,EF,2.044444444,MS,easy
073SSMS,FR,2.8,MS,easy
074SSKS,ME,19.08444444,ST,hard
074SSKS,PH,19.93777778,ST,hard
074SSKS,TI,13.02222222,ST,hard
074SSKS,PE,1.964444444,ST,hard
074SSKS,EF,17.02222222,ST,hard
074SSKS,FR,19.86666667,ST,hard
074SSKS,ME,16.04444444,MR,medium
074SSKS,PH,12.13333333,MR,medium
074SSKS,TI,5.982222222,MR,medium
074SSKS,PE,6.035555556,MR,medium
074SSKS,EF,15.03111111,MR,medium
074SSKS,FR,12.04444444,MR,medium
074SSKS,ME,13.00444444,MR,hard
074SSKS,PH,14,MR,hard
074SSKS,TI,9.111111111,MR,hard
074SSKS,PE,9.982222222,MR,hard
074SSKS,EF,11.06666667,MR,hard
074SSKS,FR,8.097777778,MR,hard
074SSKS,ME,6.942222222,ST,easy
074SSKS,PH,7.102222222,ST,easy
074SSKS,TI,6.017777778,ST,easy
074SSKS,PE,19.99111111,ST,easy
074SSKS,EF,5.893333333,ST,easy
074SSKS,FR,4.791111111,ST,easy
074SSKS,ME,11.973333330000001,ST,medium
074SSKS,PH,10.97777778,ST,medium
074SSKS,TI,14.07111111,ST,medium
074SSKS,PE,17.91111111,ST,medium
074SSKS,EF,13.16444444,ST,medium
074SSKS,FR,7.013333333,ST,medium
074SSKS,ME,18.8,MS,hard
074SSKS,PH,13.25333333,MS,hard
074SSKS,TI,15.92,MS,hard
074SSKS,PE,14.99555556,MS,hard
074SSKS,EF,14.97777778,MS,hard
074SSKS,FR,17.98222222,MS,hard
074SSKS,ME,10.97777778,MR,easy
074SSKS,PH,10.03555556,MR,easy
074SSKS,TI,5.964444444,MR,easy
074SSKS,PE,15.92,MR,easy
074SSKS,EF,12.09777778,MR,easy
074SSKS,FR,9.875555556,MR,easy
074SSKS,ME,14.90666667,MS,medium
074SSKS,PH,10.10666667,MS,medium
074SSKS,TI,11.10222222,MS,medium
074SSKS,PE,18.96,MS,medium
074SSKS,EF,13.98222222,MS,medium
074SSKS,FR,14.87111111,MS,medium
074SSKS,ME,4.933333333,MS,easy
074SSKS,PH,6.088888889,MS,easy
074SSKS,TI,6.977777778,MS,easy
074SSKS,PE,19.93777778,MS,easy
074SSKS,EF,4.915555556,MS,easy
074SSKS,FR,6.284444444,MS,easy
076SSRK,ME,13.125,MS,medium
076SSRK,PH,17.08333333,MS,medium
076SSRK,TI,18.125,MS,medium
076SSRK,PE,7.125,MS,medium
076SSRK,EF,15.64583333,MS,medium
076SSRK,FR,17.35416667,MS,medium
076SSRK,ME,12.16666667,ST,medium
076SSRK,PH,14.02083333,ST,medium
076SSRK,TI,16.72916667,ST,medium
076SSRK,PE,16.52083333,ST,medium
076SSRK,EF,13.1875,ST,medium
076SSRK,FR,14.125,ST,medium
076SSRK,ME,15.91666667,MR,easy
076SSRK,PH,14.3125,MR,easy
076SSRK,TI,12.27083333,MR,easy
076SSRK,PE,11.04166667,MR,easy
076SSRK,EF,14.33333333,MR,easy
076SSRK,FR,12.04166667,MR,easy
076SSRK,ME,13.27083333,MR,medium
076SSRK,PH,12.02083333,MR,medium
076SSRK,TI,11.27083333,MR,medium
076SSRK,PE,13.9375,MR,medium
076SSRK,EF,12.875,MR,medium
076SSRK,FR,13.77083333,MR,medium
076SSRK,ME,15.54166667,MR,hard
076SSRK,PH,14.79166667,MR,hard
076SSRK,TI,13.79166667,MR,hard
076SSRK,PE,13.04166667,MR,hard
076SSRK,EF,14.625,MR,hard
076SSRK,FR,17.22916667,MR,hard
076SSRK,ME,12.83333333,MS,easy
076SSRK,PH,15.8125,MS,easy
076SSRK,TI,8.291666667,MS,easy
076SSRK,PE,18.47916667,MS,easy
076SSRK,EF,13.14583333,MS,easy
076SSRK,FR,18.9375,MS,easy
076SSRK,ME,5.416666667,ST,easy
076SSRK,PH,5.5625,ST,easy
076SSRK,TI,7,ST,easy
076SSRK,PE,17.47916667,ST,easy
076SSRK,EF,11.47916667,ST,easy
076SSRK,FR,14.875,ST,easy
076SSRK,ME,13.10416667,ST,hard
076SSRK,PH,14.85416667,ST,hard
076SSRK,TI,19.77083333,ST,hard
076SSRK,PE,6.791666667,ST,hard
076SSRK,EF,16.29166667,ST,hard
076SSRK,FR,19.375,ST,hard
076SSRK,ME,14.66666667,MS,hard
076SSRK,PH,16.0625,MS,hard
076SSRK,TI,16.72916667,MS,hard
076SSRK,PE,10.27083333,MS,hard
076SSRK,EF,15.85416667,MS,hard
076SSRK,FR,19.625,MS,hard
077SSKK,ME,11.96666667,ST,medium
077SSKK,PH,2,ST,medium
077SSKK,TI,19.95555556,ST,medium
077SSKK,PE,7.822222222,ST,medium
077SSKK,EF,16.98888889,ST,medium
077SSKK,FR,15.9,ST,medium
077SSKK,ME,11,MS,medium
077SSKK,PH,1.911111111,MS,medium
077SSKK,TI,9.922222222,MS,medium
077SSKK,PE,17.93333333,MS,medium
077SSKK,EF,13.04444444,MS,medium
077SSKK,FR,13.84444444,MS,medium
077SSKK,ME,17.94444444,MR,hard
077SSKK,PH,1.866666667,MR,hard
077SSKK,TI,2.077777778,MR,hard
077SSKK,PE,3.8,MR,hard
077SSKK,EF,17.95555556,MR,hard
077SSKK,FR,14.01111111,MR,hard
077SSKK,ME,16.35555556,MS,hard
077SSKK,PH,2.311111111,MS,hard
077SSKK,TI,12.98888889,MS,hard
077SSKK,PE,7.966666667,MS,hard
077SSKK,EF,15,MS,hard
077SSKK,FR,14.96666667,MS,hard
077SSKK,ME,17.85555556,MR,easy
077SSKK,PH,1.211111111,MR,easy
077SSKK,TI,8.311111111,MR,easy
077SSKK,PE,5.7,MR,easy
077SSKK,EF,15.93333333,MR,easy
077SSKK,FR,11.98888889,MR,easy
077SSKK,ME,6.1,ST,easy
077SSKK,PH,1.6,ST,easy
077SSKK,TI,8.155555556,ST,easy
077SSKK,PE,17.87777778,ST,easy
077SSKK,EF,12.1,ST,easy
077SSKK,FR,10.88888889,ST,easy
077SSKK,ME,16.06666667,MR,medium
077SSKK,PH,0.511111111,MR,medium
077SSKK,TI,6.344444444,MR,medium
077SSKK,PE,6.677777778,MR,medium
077SSKK,EF,16.98888889,MR,medium
077SSKK,FR,12.87777778,MR,medium
077SSKK,ME,9.844444444,MS,easy
077SSKK,PH,1.233333333,MS,easy
077SSKK,TI,2.9,MS,easy
077SSKK,PE,17.88888889,MS,easy
077SSKK,EF,8.6,MS,easy
077SSKK,FR,10.76666667,MS,easy
077SSKK,ME,14.96666667,ST,hard
077SSKK,PH,0.144444444,ST,hard
077SSKK,TI,16.53333333,ST,hard
077SSKK,PE,13.98888889,ST,hard
077SSKK,EF,12.34444444,ST,hard
077SSKK,FR,11.17777778,ST,hard
079SSRR,ME,2.995555556,ST,easy
079SSRR,PH,1.004444444,ST,easy
079SSRR,TI,3.013333333,ST,easy
079SSRR,PE,19.01333333,ST,easy
079SSRR,EF,4.008888889,ST,easy
079SSRR,FR,1.022222222,ST,easy
079SSRR,ME,10,MS,easy
079SSRR,PH,4.026666667,MS,easy
079SSRR,TI,8.008888889,MS,easy
079SSRR,PE,18.97777778,MS,easy
079SSRR,EF,9.004444444,MS,easy
079SSRR,FR,9.022222222,MS,easy
079SSRR,ME,7.013333333,ST,medium
079SSRR,PH,7.991111111,ST,medium
079SSRR,TI,10.99555556,ST,medium
079SSRR,PE,12.96888889,ST,medium
079SSRR,EF,12.96888889,ST,medium
079SSRR,FR,9.946666667,ST,medium
079SSRR,ME,10.90666667,MR,easy
079SSRR,PH,7.991111111,MR,easy
079SSRR,TI,0.986666667,MR,easy
079SSRR,PE,11.95555556,MR,easy
079SSRR,EF,12.98666667,MR,easy
079SSRR,FR,12.98666667,MR,easy
079SSRR,ME,11.93777778,MR,medium
079SSRR,PH,10,MR,medium
079SSRR,TI,1.04,MR,medium
079SSRR,PE,9.964444444,MR,medium
079SSRR,EF,12.96888889,MR,medium
079SSRR,FR,12.98666667,MR,medium
079SSRR,ME,12.96888889,MR,hard
079SSRR,PH,13.00444444,MR,hard
079SSRR,TI,0.968888889,MR,hard
079SSRR,PE,9.964444444,MR,hard
079SSRR,EF,12.96888889,MR,hard
079SSRR,FR,14.97777778,MR,hard
079SSRR,ME,14.03555556,MS,hard
079SSRR,PH,9.928888889,MS,hard
079SSRR,TI,16.02666667,MS,hard
079SSRR,PE,7.013333333,MS,hard
079SSRR,EF,14.97777778,MS,hard
079SSRR,FR,12.95111111,MS,hard
079SSRR,ME,7.937777778,MS,medium
079SSRR,PH,4.951111111,MS,medium
079SSRR,TI,9.982222222,MS,medium
079SSRR,PE,16.95111111,MS,medium
079SSRR,EF,10.03555556,MS,medium
079SSRR,FR,8.968888889,MS,medium
079SSRR,ME,9.982222222,ST,hard
079SSRR,PH,5.004444444,ST,hard
079SSRR,TI,14.96,ST,hard
079SSRR,PE,10.01777778,ST,hard
079SSRR,EF,9.928888889,ST,hard
079SSRR,FR,8.097777778,ST,hard
080SSAF,ME,17.92592638,MS,hard
080SSAF,PH,3.851852078,MS,hard
080SSAF,TI,19.83703885,MS,hard
080SSAF,PE,8.029630534,MS,hard
080SSAF,EF,18.91851942,MS,hard
080SSAF,FR,13.92592638,MS,hard
080SSAF,ME,12.02963053,MR,medium
080SSAF,PH,0.370370483,MR,medium
080SSAF,TI,2,MR,medium
080SSAF,PE,10.01481527,MR,medium
080SSAF,EF,17.0962972,MR,medium
080SSAF,FR,5.851852078,MR,medium
080SSAF,ME,14.88888889,ST,hard
080SSAF,PH,0.562963189,ST,hard
080SSAF,TI,19.98518609,ST,hard
080SSAF,PE,9.777777778,ST,hard
080SSAF,EF,15.86666667,ST,hard
080SSAF,FR,3.940740967,ST,hard
080SSAF,ME,14.78518609,MR,easy
080SSAF,PH,1.185185411,MR,easy
080SSAF,TI,2.029629856,MR,easy
080SSAF,PE,9.940741645,MR,easy
080SSAF,EF,17.28888889,MR,easy
080SSAF,FR,2.577777778,MR,easy
080SSAF,ME,6.192593045,ST,easy
080SSAF,PH,1.851852078,ST,easy
080SSAF,TI,2.118518745,ST,easy
080SSAF,PE,18.96296387,ST,easy
080SSAF,EF,3.037037489,ST,easy
080SSAF,FR,0.325926039,ST,easy
080SSAF,ME,3.333333333,MS,easy
080SSAF,PH,0.281481595,MS,easy
080SSAF,TI,0.044444444,MS,easy
080SSAF,PE,20,MS,easy
080SSAF,EF,4.192593045,MS,easy
080SSAF,FR,0.059259372,MS,easy
080SSAF,ME,14.56296387,ST,medium
080SSAF,PH,0.103703817,ST,medium
080SSAF,TI,10.02963053,ST,medium
080SSAF,PE,13.05185276,ST,medium
080SSAF,EF,9.881481934,ST,medium
080SSAF,FR,2.0740743,ST,medium
080SSAF,ME,15.31851942,MS,medium
080SSAF,PH,0.725926039,MS,medium
080SSAF,TI,12.81481527,MS,medium
080SSAF,PE,17.31851942,MS,medium
080SSAF,EF,14.08888889,MS,medium
080SSAF,FR,2.814815267,MS,medium
080SSAF,ME,9.703704156,MR,hard
080SSAF,PH,1.807407633,MR,hard
080SSAF,TI,0.133333333,MR,hard
080SSAF,PE,14.16296387,MR,hard
080SSAF,EF,17.15555556,MR,hard
080SSAF,FR,0.977777778,MR,hard
083SSAN,ME,15.08148193,MR,easy
083SSAN,PH,3.955555669,MR,easy
083SSAN,TI,3.896296183,MR,easy
083SSAN,PE,8.859259711,MR,easy
083SSAN,EF,15.09629765,MR,easy
083SSAN,FR,13.91111134,MR,easy
083SSAN,ME,11.98518541,ST,medium
083SSAN,PH,5.940740515,ST,medium
083SSAN,TI,8.029630308,ST,medium
083SSAN,PE,11.98518541,ST,medium
083SSAN,EF,13.89629675,ST,medium
083SSAN,FR,5.822222674,ST,medium
083SSAN,ME,13.98518541,MS,hard
083SSAN,PH,4.948148374,MS,hard
083SSAN,TI,10.08888866,MS,hard
083SSAN,PE,7.822222674,MS,hard
083SSAN,EF,12.93333379,MS,hard
083SSAN,FR,7.688889115,MS,hard
083SSAN,ME,7.096296522,ST,easy
083SSAN,PH,4.829629969,ST,easy
083SSAN,TI,3.051852191,ST,easy
083SSAN,PE,17.91111247,ST,easy
083SSAN,EF,7.925925926,ST,easy
083SSAN,FR,4.088889228,ST,easy
083SSAN,ME,9.00740786,MR,medium
083SSAN,PH,5.955556234,MR,medium
083SSAN,TI,3.955555669,MR,medium
083SSAN,PE,10.99259327,MR,medium
083SSAN,EF,9.911111337,MR,medium
083SSAN,FR,6.148148148,MR,medium
083SSAN,ME,14.10370438,MR,hard
083SSAN,PH,7.955556234,MR,hard
083SSAN,TI,4.992592706,MR,hard
083SSAN,PE,9.00740786,MR,hard
083SSAN,EF,14.11851897,MR,hard
083SSAN,FR,8.237036811,MR,hard
083SSAN,ME,4.977778117,MS,easy
083SSAN,PH,4.059259485,MS,easy
083SSAN,TI,2.118518405,MS,easy
083SSAN,PE,16.11851897,MS,easy
083SSAN,EF,6,MS,easy
083SSAN,FR,2.014815154,MS,easy
083SSAN,ME,12.93333379,MS,medium
083SSAN,PH,5.007407294,MS,medium
083SSAN,TI,9.955556234,MS,medium
083SSAN,PE,9.00740786,MS,medium
083SSAN,EF,11.97037082,MS,medium
083SSAN,FR,6.355555782,MS,medium
083SSAN,ME,11.83703726,ST,hard
083SSAN,PH,6.948148374,ST,hard
083SSAN,TI,14.71111156,ST,hard
083SSAN,PE,9.392592819,ST,hard
083SSAN,EF,11.65925994,ST,hard
083SSAN,FR,10.11851897,ST,hard
086SSAI,ME,5.985185411,ST,easy
086SSAI,PH,5.970370822,ST,easy
086SSAI,TI,11.05185163,ST,easy
086SSAI,PE,19.94074164,ST,easy
086SSAI,EF,10,ST,easy
086SSAI,FR,4.592592593,ST,easy
086SSAI,ME,6.607407181,MR,easy
086SSAI,PH,7.170370596,MR,easy
086SSAI,TI,9.081481934,MR,easy
086SSAI,PE,15.22963008,MR,easy
086SSAI,EF,10.96296296,MR,easy
086SSAI,FR,10.93333379,MR,easy
086SSAI,ME,14.28148171,MS,hard
086SSAI,PH,12.94814837,MS,hard
086SSAI,TI,16.28148284,MS,hard
086SSAI,PE,12.8740743,MS,hard
086SSAI,EF,14.65185208,MS,hard
086SSAI,FR,16.56296342,MS,hard
086SSAI,ME,9.37777823,MR,medium
086SSAI,PH,9.466666893,MR,medium
086SSAI,TI,9.140741419,MR,medium
086SSAI,PE,16.35555691,MR,medium
086SSAI,EF,12.50370393,MR,medium
086SSAI,FR,8.37037037,MR,medium
086SSAI,ME,11.60000045,MR,hard
086SSAI,PH,10.23703681,MR,hard
086SSAI,TI,9.437037715,MR,hard
086SSAI,PE,15.60000045,MR,hard
086SSAI,EF,11.92592593,MR,hard
086SSAI,FR,9.7481486,MR,hard
086SSAI,ME,12.577778,MS,medium
086SSAI,PH,10.74074074,MS,medium
086SSAI,TI,10.41481527,MS,medium
086SSAI,PE,16.32592547,MS,medium
086SSAI,EF,12.34074119,MS,medium
086SSAI,FR,11.02222245,MS,medium
086SSAI,ME,6.785185637,MS,easy
086SSAI,PH,14.01481459,MS,easy
086SSAI,TI,2.56296285,MS,easy
086SSAI,PE,19.91111247,MS,easy
086SSAI,EF,8.681481255,MS,easy
086SSAI,FR,6.37037037,MS,easy
086SSAI,ME,11.09629652,ST,medium
086SSAI,PH,12.56296342,ST,medium
086SSAI,TI,18.0444449,ST,medium
086SSAI,PE,18.68148239,ST,medium
086SSAI,EF,12.56296342,ST,medium
086SSAI,FR,8.755555329,ST,medium
086SSAI,ME,14.87407543,ST,hard
086SSAI,PH,6.192593045,ST,hard
086SSAI,TI,19.89629675,ST,hard
086SSAI,PE,9.985185411,ST,hard
086SSAI,EF,14.87407543,ST,hard
086SSAI,FR,13.61481504,ST,hard
087SSVC,ME,12.96296296,ST,medium
087SSVC,PH,0.02962963,ST,medium
087SSVC,TI,16.88888889,ST,medium
087SSVC,PE,10.01481481,ST,medium
087SSVC,EF,11.00740741,ST,medium
087SSVC,FR,12.99259259,ST,medium
087SSVC,ME,14,ST,hard
087SSVC,PH,0,ST,hard
087SSVC,TI,17.95555556,ST,hard
087SSVC,PE,5.007407407,ST,hard
087SSVC,EF,11.95555556,ST,hard
087SSVC,FR,15.97037037,ST,hard
087SSVC,ME,10.02962963,MR,medium
087SSVC,PH,0.074074074,MR,medium
087SSVC,TI,0.044444444,MR,medium
087SSVC,PE,17.94074074,MR,medium
087SSVC,EF,10,MR,medium
087SSVC,FR,0.02962963,MR,medium
087SSVC,ME,1.955555556,MS,easy
087SSVC,PH,0.014814815,MS,easy
087SSVC,TI,2.014814815,MS,easy
087SSVC,PE,18.91851852,MS,easy
087SSVC,EF,0.992592593,MS,easy
087SSVC,FR,0.948148148,MS,easy
087SSVC,ME,13.98518519,MR,hard
087SSVC,PH,0.02962963,MR,hard
087SSVC,TI,0,MR,hard
087SSVC,PE,16.99259259,MR,hard
087SSVC,EF,11.98518519,MR,hard
087SSVC,FR,1.97037037,MR,hard
087SSVC,ME,17.08148148,MS,hard
087SSVC,PH,0.059259259,MS,hard
087SSVC,TI,18.93333333,MS,hard
087SSVC,PE,10.99259259,MS,hard
087SSVC,EF,15.97037037,MS,hard
087SSVC,FR,16.04444444,MS,hard
087SSVC,ME,11.98518519,MS,medium
087SSVC,PH,0.02962963,MS,medium
087SSVC,TI,11.98518519,MS,medium
087SSVC,PE,12.97777778,MS,medium
087SSVC,EF,12,MS,medium
087SSVC,FR,8.992592593,MS,medium
087SSVC,ME,2.977777778,MR,easy
087SSVC,PH,0.014814815,MR,easy
087SSVC,TI,0.014814815,MR,easy
087SSVC,PE,17.91111111,MR,easy
087SSVC,EF,3.985185185,MR,easy
087SSVC,FR,1.037037037,MR,easy
087SSVC,ME,1.007407407,ST,easy
087SSVC,PH,0.044444444,ST,easy
087SSVC,TI,0.977777778,ST,easy
087SSVC,PE,18.97777778,ST,easy
087SSVC,EF,0.992592593,ST,easy
087SSVC,FR,1.022222222,ST,easy
088SSDR,ME,16.10370325,MR,easy
088SSDR,PH,16.0444449,MR,easy
088SSDR,TI,6.118518971,MR,easy
088SSDR,PE,16.84444399,MR,easy
088SSDR,EF,17.98518654,MR,easy
088SSDR,FR,9.88148216,MR,easy
088SSDR,ME,16.02962918,MR,hard
088SSDR,PH,11.94074051,MR,hard
088SSDR,TI,5.037037037,MR,hard
088SSDR,PE,13.02222245,MR,hard
088SSDR,EF,18.91851807,MR,hard
088SSDR,FR,17.06666621,MR,hard
088SSDR,ME,12.96296296,MR,medium
088SSDR,PH,9.955556234,MR,medium
088SSDR,TI,2.977778117,MR,medium
088SSDR,PE,15.97037082,MR,medium
088SSDR,EF,18.0444449,MR,medium
088SSDR,FR,18,MR,medium
088SSDR,ME,4.074074074,ST,easy
088SSDR,PH,2.029629743,ST,easy
088SSDR,TI,2.074074074,ST,easy
088SSDR,PE,19.92592593,ST,easy
088SSDR,EF,16.01481572,ST,easy
088SSDR,FR,0.93333322,ST,easy
088SSDR,ME,18.96296296,MS,hard
088SSDR,PH,15.86666757,MS,hard
088SSDR,TI,19.06666621,MS,hard
088SSDR,PE,9.985185411,MS,hard
088SSDR,EF,19.94074164,MS,hard
088SSDR,FR,11.00740786,MS,hard
088SSDR,ME,7.081481934,MS,easy
088SSDR,PH,7.022222448,MS,easy
088SSDR,TI,3.051852191,MS,easy
088SSDR,PE,18.9481495,MS,easy
088SSDR,EF,17.00740786,MS,easy
088SSDR,FR,5.007407294,MS,easy
088SSDR,ME,13.97037082,MS,medium
088SSDR,PH,15.05185276,MS,medium
088SSDR,TI,16.88888889,MS,medium
088SSDR,PE,10.01481459,MS,medium
088SSDR,EF,19.00740786,MS,medium
088SSDR,FR,9.925925926,MS,medium
088SSDR,ME,19.91111247,ST,hard
088SSDR,PH,16.0444449,ST,hard
088SSDR,TI,19.89629675,ST,hard
088SSDR,PE,10.96296296,ST,hard
088SSDR,EF,18.88888889,ST,hard
088SSDR,FR,16.88888889,ST,hard
088SSDR,ME,13.05185163,ST,medium
088SSDR,PH,11.00740786,ST,medium
088SSDR,TI,12.97777755,ST,medium
088SSDR,PE,12,ST,medium
088SSDR,EF,19.02222358,ST,medium
088SSDR,FR,12.07407407,ST,medium
091SSJP,ME,15.03909722,ST,easy
091SSJP,PH,4.0325,ST,easy
091SSJP,TI,13.00097222,ST,easy
091SSJP,PE,18.00354167,ST,easy
091SSJP,EF,13.98104167,ST,easy
091SSJP,FR,2.007986111,ST,easy
091SSJP,ME,18.11201389,MS,medium
091SSJP,PH,7.030069444,MS,medium
091SSJP,TI,19.0125,MS,medium
091SSJP,PE,13.99833333,MS,medium
091SSJP,EF,19.05055556,MS,medium
091SSJP,FR,11.92659722,MS,medium
091SSJP,ME,14.84673611,MS,easy
091SSJP,PH,2.914791667,MS,easy
091SSJP,TI,10.01361111,MS,easy
091SSJP,PE,18.99548611,MS,easy
091SSJP,EF,11.97666667,MS,easy
091SSJP,FR,3.059166667,MS,easy
091SSJP,ME,15.93993056,MR,hard
091SSJP,PH,2.910277778,MR,hard
091SSJP,TI,5.989375,MR,hard
091SSJP,PE,15.99465278,MR,hard
091SSJP,EF,16.01784722,MR,hard
